"Name","State","Tags","Created","batch_size","epochs","hidden_size","learning_rate","avg_accuracy","avg_f1_macro","avg_f1_weighted","avg_loss","avg_precision_macro","avg_precision_weighted","avg_recall_macro","avg_recall_weighted","avg_roc_auc_ovo","avg_roc_auc_ovr"
"AVG_bs(64)_lr(0.01)_hs(98)_e(30)","finished","","2025-06-04T03:27:29.000Z","64","30","98","0.01","0.4664529295587986","0.33310135900496685","0.48319465645702353","1.45723008049571","0.3452446109321228","0.6314310303966334","0.5158471452946453","0.4664529295587986","0.8609040697306787","0.8389418974593232"
"AVG_bs(32)_lr(0.01)_hs(98)_e(80)","finished","","2025-06-03T19:19:18.000Z","32","80","98","0.01","0.48425757063378094","0.3217755639675868","0.4808984305788768","1.466647563336984","0.3478402191082502","0.6191940609607869","0.4786549694239948","0.48425757063378094","0.8527117810965162","0.8316118512159454"
"AVG_bs(64)_lr(0.01)_hs(25)_e(80)","finished","","2025-06-04T02:54:30.000Z","64","80","25","0.01","0.47016543065489264","0.32317998506502316","0.4781879936802461","1.434441566208135","0.33833390579083583","0.6274690003564614","0.5131835339332054","0.47016543065489264","0.8567684952452265","0.8312679188801958"
"AVG_bs(128)_lr(0.01)_hs(98)_e(80)","finished","","2025-06-04T09:01:46.000Z","128","80","98","0.01","0.45445600435699707","0.33813402304337836","0.4770693663569074","1.3270983506803928","0.33727425539426287","0.6253212364963818","0.5439070506772266","0.45445600435699707","0.8740129390536893","0.8480005915356423"
"AVG_bs(256)_lr(1e-05)_hs(98)_e(80)","finished","","2025-06-04T14:48:53.000Z","256","80","98","0.00001","0.4500904698460363","0.30012469649032186","0.47702972639219976","1.411012017726898","0.29857249885413994","0.6066682894794125","0.5051998931953665","0.4500904698460363","0.8469069744428704","0.8097862580177484"
"AVG_bs(128)_lr(1e-05)_hs(98)_e(50)","finished","","2025-06-04T11:46:24.000Z","128","50","98","0.00001","0.4533682877882358","0.2976737822841068","0.47578007466997896","1.4410589232652085","0.2996596071853233","0.605056221891058","0.5035468819252387","0.4533682877882358","0.8422800744411975","0.8051657112222598"
"AVG_bs(512)_lr(0.01)_hs(25)_e(50)","finished","","2025-06-04T14:54:28.000Z","512","50","25","0.01","0.43549794489301574","0.3379121398407198","0.4734565638659246","1.389491790738599","0.34961490656207495","0.6521122691692202","0.5267040125089981","0.43549794489301574","0.8673472190406372","0.846057610443262"
"AVG_bs(256)_lr(0.0001)_hs(25)_e(30)","finished","","2025-06-04T13:27:46.000Z","256","30","25","0.0001","0.4444051354180272","0.2936542077424473","0.47324338020601414","1.3956893491333928","0.2941070224484045","0.6114382607143446","0.5090087781106553","0.4444051354180272","0.8474099086626804","0.8055690662370848"
"AVG_bs(32)_lr(0.01)_hs(49)_e(80)","finished","","2025-06-03T18:23:28.000Z","32","80","49","0.01","0.4701235765114351","0.31711313446954587","0.4725042145436736","1.4464437401618646","0.32151315281596066","0.6076676194801629","0.4929466339962709","0.4701235765114351","0.8502930540767432","0.826390231204868"
"AVG_bs(64)_lr(1e-05)_hs(98)_e(30)","finished","","2025-06-04T07:37:32.000Z","64","30","98","0.00001","0.4515596391713862","0.29292738894699","0.4716658817956564","1.4826976424714795","0.2979655810171634","0.6015750876906537","0.4929629261361127","0.4515596391713862","0.8342827054681516","0.802802678856833"
"AVG_bs(64)_lr(1e-05)_hs(49)_e(50)","finished","","2025-06-04T07:17:43.000Z","64","50","49","0.00001","0.452117080234825","0.2903823350906728","0.4714986741874199","1.494451776276464","0.2938852959609667","0.5976525232839863","0.49460764321065326","0.452117080234825","0.8316947160212707","0.7976251395348839"
"AVG_bs(128)_lr(1e-05)_hs(49)_e(80)","finished","","2025-06-04T11:36:16.000Z","128","80","49","0.00001","0.44847227242774934","0.2912530365527162","0.47140486212300414","1.4538340271037558","0.2945021406827656","0.6046491943793578","0.5008893308159981","0.44847227242774934","0.8377611073353901","0.8009997342258892"
"AVG_bs(256)_lr(0.01)_hs(25)_e(80)","finished","","2025-06-04T12:10:41.000Z","256","80","25","0.01","0.4297969895059862","0.3311021231070216","0.4692723012608838","1.3158014352979328","0.35418168929582394","0.6648028414459202","0.5338778368672197","0.4297969895059862","0.8736425995142432","0.8499419300380442"
"AVG_bs(128)_lr(0.01)_hs(49)_e(50)","finished","","2025-06-04T08:31:48.000Z","128","50","49","0.01","0.4457799749813063","0.3428552548924405","0.46921441041122935","1.3132829999923703","0.35007326151227464","0.6629818437078729","0.5413448321323823","0.4457799749813063","0.874224061199053","0.8432919188649247"
"AVG_bs(256)_lr(0.01)_hs(49)_e(30)","finished","","2025-06-04T12:13:39.000Z","256","30","49","0.01","0.4350902136282694","0.3247928199132903","0.46862658086390113","1.3756837624928049","0.34525242003258105","0.637076066819539","0.5099984472099462","0.4350902136282694","0.8706788354848779","0.8455007261472833"
"AVG_bs(32)_lr(1e-05)_hs(25)_e(50)","finished","","2025-06-04T00:30:59.000Z","32","50","25","0.00001","0.45286526848847064","0.2863060650539911","0.4684259302111092","1.5598805844265482","0.28504163279102407","0.5822516956413871","0.4447463358274468","0.45286526848847064","0.811012519369599","0.7898943023376318"
"AVG_bs(32)_lr(0.01)_hs(49)_e(30)","finished","","2025-06-03T17:42:38.000Z","32","30","49","0.01","0.4416565560854217","0.2994129166934033","0.4683031304688889","1.5055742891003256","0.33191929396566705","0.624480579465064","0.4793445367351034","0.4416565560854217","0.8477035244367404","0.8206102451520622"
"AVG_bs(32)_lr(1e-05)_hs(49)_e(30)","finished","","2025-06-04T01:01:54.000Z","32","30","49","0.00001","0.4517092000492827","0.297762197370849","0.4676125383057227","1.5473218367410744","0.29858984151823637","0.5919917424355801","0.4819669486637339","0.4517092000492827","0.815375985836498","0.7932232889596208"
"AVG_bs(64)_lr(1e-05)_hs(25)_e(80)","finished","","2025-06-04T07:04:07.000Z","64","80","25","0.00001","0.44643253758446394","0.28898268388581927","0.46642858927770464","1.5271868564253268","0.28966407117522414","0.5920742183658005","0.4886731942696459","0.44643253758446394","0.8196574053536008","0.7911628777027927"
"AVG_bs(256)_lr(0.01)_hs(49)_e(50)","finished","","2025-06-04T12:18:19.000Z","256","50","49","0.01","0.4282892043707607","0.33427352229501983","0.4629098122127394","1.3647430095179327","0.338368754384586","0.6478714302279769","0.5533898695262532","0.4282892043707607","0.8740467121738762","0.8464370538435169"
"AVG_bs(256)_lr(0.01)_hs(25)_e(50)","finished","","2025-06-04T12:03:42.000Z","256","50","25","0.01","0.4376186926493066","0.3179267573369172","0.462624864595185","1.395240935786017","0.3402452459854097","0.6435402935696248","0.4996151307873231","0.4376186926493066","0.8586064081544743","0.8324878950766326"
"AVG_bs(512)_lr(0.001)_hs(25)_e(30)","finished","","2025-06-04T15:25:13.000Z","512","30","25","0.001","0.4183330592327379","0.3082102954800382","0.4619141320095363","1.3798964747067155","0.32155790654589456","0.6278145293236383","0.5215743173744778","0.4183330592327379","0.860671620407231","0.831481010715726"
"AVG_bs(512)_lr(0.01)_hs(98)_e(80)","finished","","2025-06-04T15:22:54.000Z","512","80","98","0.01","0.4113942260909974","0.3550973099739939","0.45901975228379266","1.3419019949847253","0.36883714542165646","0.6724593416931202","0.5570643982020795","0.4113942260909974","0.879646357410435","0.8557756306044462"
"AVG_bs(256)_lr(1e-05)_hs(98)_e(50)","finished","","2025-06-04T14:41:56.000Z","256","50","98","0.00001","0.4271588742549798","0.2761075857271121","0.4567874582378689","1.4868088331715814","0.287678143280395","0.5965300443485972","0.48358609555502496","0.4271588742549798","0.8318374419546387","0.7948859941742848"
"AVG_bs(128)_lr(0.01)_hs(25)_e(50)","finished","","2025-06-04T08:12:48.000Z","128","50","25","0.01","0.41116427758244384","0.3163496079445759","0.45358249806073536","1.3992744172137717","0.3287819862917417","0.6360877440021857","0.5293304680806716","0.41116427758244384","0.8657437491541113","0.8343954763640618"
"AVG_bs(128)_lr(1e-05)_hs(98)_e(30)","finished","","2025-06-04T11:40:08.000Z","128","30","98","0.00001","0.4200453477698325","0.27297797535597207","0.4511064039191731","1.516408634600432","0.284389085953827","0.593832635535662","0.4812651001539831","0.4200453477698325","0.8264868845373343","0.7935181787633578"
"AVG_bs(128)_lr(0.01)_hs(98)_e(30)","finished","","2025-06-04T08:45:21.000Z","128","30","98","0.01","0.40887946813261455","0.3214762689817531","0.4500540152481619","1.3445881709845169","0.32877288547737904","0.6345925714176186","0.5429699495235165","0.40887946813261455","0.8724471854306642","0.8396250523722546"
"AVG_bs(64)_lr(0.01)_hs(49)_e(30)","finished","","2025-06-04T02:59:54.000Z","64","30","49","0.01","0.41750208489114354","0.30521877164069866","0.4492358596367576","1.4495934630217762","0.3285864244503237","0.630429994162108","0.5019824211687005","0.41750208489114354","0.8562692989014572","0.8310908729657278"
"AVG_bs(64)_lr(0.01)_hs(49)_e(80)","finished","","2025-06-04T03:21:43.000Z","64","80","49","0.01","0.4211205642414715","0.31009663196678827","0.4490480078907607","1.4621473982023157","0.331844443560228","0.6269449604776846","0.4991977712297172","0.4211205642414715","0.8574123217487154","0.8311234447164544"
"AVG_bs(256)_lr(0.01)_hs(25)_e(30)","finished","","2025-06-04T11:58:57.000Z","256","30","25","0.01","0.4277450302077973","0.3305515349457882","0.4479443377189229","1.4939017090304143","0.3460271848063378","0.6244367387216235","0.5102534214808844","0.4277450302077973","0.8564254291537482","0.8302576427599899"
"AVG_bs(512)_lr(0.001)_hs(49)_e(30)","finished","","2025-06-04T15:36:04.000Z","512","30","49","0.001","0.4098313254616822","0.32471003280876176","0.4474871514706102","1.325090974774854","0.35575354349371435","0.6643896287844893","0.5283736658409183","0.4098313254616822","0.8745355244213728","0.8452903884176083"
"AVG_bs(512)_lr(1e-05)_hs(98)_e(80)","finished","","2025-06-04T17:05:16.000Z","512","80","98","0.00001","0.41203425252305126","0.268285622553181","0.44523484919260986","1.4752871143406836","0.28443258927012777","0.5940697689260157","0.47937828692063383","0.41203425252305126","0.832362756442557","0.7936713360523443"
"AVG_bs(512)_lr(0.01)_hs(49)_e(50)","finished","","2025-06-04T15:05:20.000Z","512","50","49","0.01","0.4042250615015138","0.3172921702919861","0.44471937211261336","1.5114258963486242","0.3418977236826557","0.6341134290193178","0.5000907915056919","0.4042250615015138","0.8627503237118113","0.8404895377098962"
"AVG_bs(128)_lr(1e-05)_hs(49)_e(50)","finished","","2025-06-04T11:27:16.000Z","128","50","49","0.00001","0.41343553801476185","0.267417785310173","0.44438581381188913","1.5349472139192666","0.28104165908996703","0.5881411547845222","0.47439616118890937","0.41343553801476185","0.8232606723993385","0.7877847378540195"
"AVG_bs(64)_lr(1e-05)_hs(49)_e(30)","finished","","2025-06-04T07:09:19.000Z","64","30","49","0.00001","0.41710764642614134","0.26777810669167673","0.4424734325932113","1.5767817141180451","0.2783317071795167","0.585620167537109","0.46998312581370216","0.41710764642614134","0.8113876154302544","0.7857206402769038"
"AVG_bs(256)_lr(1e-05)_hs(98)_e(30)","finished","","2025-06-04T14:37:27.000Z","256","30","98","0.00001","0.4077773164213574","0.2567721356619913","0.4421110694214554","1.58134449740936","0.27770968417262415","0.5869071911678941","0.45886254806661897","0.4077773164213574","0.8144239415584794","0.7829265621418927"
"AVG_bs(512)_lr(0.0001)_hs(25)_e(30)","finished","","2025-06-04T15:59:09.000Z","512","30","25","0.0001","0.4119393724015171","0.2654642127827184","0.4410666520151355","1.46565819033261","0.28244517677911857","0.5930240469847484","0.486144713853707","0.4119393724015171","0.8291616012795421","0.7893750353657316"
"AVG_bs(64)_lr(1e-05)_hs(25)_e(50)","finished","","2025-06-04T06:51:25.000Z","64","50","25","0.00001","0.41708015712716434","0.2619791400534172","0.43706296682402435","1.614652923397396","0.2796996357556407","0.5655924016722367","0.43262342302103096","0.41708015712716434","0.802744837816897","0.7776472054715502"
"AVG_bs(128)_lr(1e-05)_hs(25)_e(80)","finished","","2025-06-04T11:17:22.000Z","128","80","25","0.00001","0.412604964186861","0.2532818987272524","0.4363585430348699","1.5882233818717624","0.26719215062937407","0.5671194002912897","0.4562668091685259","0.412604964186861","0.8073826510078683","0.7785254642310954"
"AVG_bs(256)_lr(1e-05)_hs(49)_e(80)","finished","","2025-06-04T14:34:33.000Z","256","80","49","0.00001","0.398500962342833","0.2617138132286064","0.43548576929625904","1.5163448191922284","0.2769676692534738","0.5922705290088958","0.4747552148832389","0.398500962342833","0.8264783669221156","0.789320820691916"
"AVG_bs(32)_lr(1e-05)_hs(25)_e(30)","finished","","2025-06-04T00:16:55.000Z","32","30","25","0.00001","0.411598766491822","0.2593486003684613","0.43031103161580786","1.6366497754273208","0.2711521627049332","0.5699715437922308","0.40306197166765045","0.411598766491822","0.793261809834996","0.772813238295459"
"AVG_bs(128)_lr(1e-05)_hs(49)_e(30)","finished","","2025-06-04T11:21:17.000Z","128","30","49","0.00001","0.3926119310901854","0.24807211497149936","0.4257882296022243","1.6460474916126415","0.2697865496653886","0.5765948804108936","0.4499475400076074","0.3926119310901854","0.8039449227881523","0.7746830893039508"
"AVG_bs(512)_lr(1e-05)_hs(98)_e(50)","finished","","2025-06-04T16:59:29.000Z","512","50","98","0.00001","0.38711735032720024","0.2508825050671853","0.4241981265421037","1.567523168695384","0.27656861033853053","0.5896469949634253","0.4603295652109968","0.38711735032720024","0.8182687819322952","0.7839580163119259"
"AVG_bs(256)_lr(1e-05)_hs(49)_e(50)","finished","","2025-06-04T14:28:06.000Z","256","50","49","0.00001","0.3989906333444207","0.24300800841076745","0.4236415806148779","1.613055019132022","0.2684041394183977","0.576247964393712","0.4547195038135704","0.3989906333444207","0.8058087503574546","0.7739496390648346"
"AVG_bs(512)_lr(0.01)_hs(25)_e(80)","finished","","2025-06-04T14:59:30.000Z","512","80","25","0.01","0.394366985794991","0.2880505533015184","0.42285542426567","1.7188339599247635","0.3384333899233278","0.6325694244333009","0.4701366955991221","0.394366985794991","0.8449574454374666","0.8248344325266421"
"AVG_bs(512)_lr(0.01)_hs(49)_e(30)","finished","","2025-06-04T15:01:48.000Z","512","30","49","0.01","0.3776758097868897","0.29963661446991147","0.41848115715607487","1.5290307147749538","0.3340314973646424","0.6489395894473391","0.5039593501846891","0.3776758097868897","0.8636942633905965","0.8358653752562635"
"AVG_bs(512)_lr(1e-05)_hs(49)_e(80)","finished","","2025-06-04T16:53:19.000Z","512","80","49","0.00001","0.37865689166594824","0.24303518158388784","0.41723735421475006","1.5980265642034597","0.2660184184232647","0.5787594535878078","0.4503444398144607","0.37865689166594824","0.8119416233706648","0.778961769040489"
"AVG_bs(512)_lr(0.01)_hs(25)_e(30)","finished","","2025-06-04T14:51:05.000Z","512","30","25","0.01","0.3675850716984259","0.28996032179605313","0.4139794964772546","1.4728363649598484","0.31424892741034005","0.6040348110009575","0.4838540429948896","0.3675850716984259","0.848171723563141","0.8192194519168099"
"AVG_bs(256)_lr(1e-05)_hs(25)_e(80)","finished","","2025-06-04T14:21:05.000Z","256","80","25","0.00001","0.35384873772513403","0.2313746701842505","0.3909561129476925","1.653216323770326","0.25555138098645713","0.5651135340147502","0.4383495861887739","0.35384873772513403","0.7983337405193073","0.7651833154032396"
"AVG_bs(512)_lr(1e-05)_hs(98)_e(30)","finished","","2025-06-04T16:55:46.000Z","512","30","98","0.00001","0.3530324538188287","0.2211152235784744","0.3900211153914127","1.6604895197111982","0.251605968820939","0.5698165363758971","0.4322017411773409","0.3530324538188287","0.8022883975250311","0.7699051954498074"
"AVG_bs(256)_lr(1e-05)_hs(49)_e(30)","finished","","2025-06-04T14:23:51.000Z","256","30","49","0.00001","0.3380029471518019","0.2224822255245968","0.3795959922326789","1.7307309915279518","0.2530335619711308","0.5640343233387503","0.42414927310664385","0.3380029471518019","0.7864319718871648","0.7565248266907701"
"AVG_bs(128)_lr(1e-05)_hs(25)_e(50)","finished","","2025-06-04T11:08:25.000Z","128","50","25","0.00001","0.3602424402809109","0.23013135381151892","0.37713100646377146","1.6701705942983214","0.2565649668755598","0.5584305336517323","0.4431572248043597","0.3602424402809109","0.7946695009804965","0.7680142285060211"
"AVG_bs(64)_lr(1e-05)_hs(25)_e(30)","finished","","2025-06-04T06:43:22.000Z","64","30","25","0.00001","0.3543395991681155","0.23015165644194296","0.3758709802370586","1.7002818263095356","0.2707470767643913","0.567008214576742","0.4409851373009598","0.3543395991681155","0.7834283703238923","0.7648877010094067"
"AVG_bs(256)_lr(1e-05)_hs(25)_e(50)","finished","","2025-06-04T14:14:40.000Z","256","50","25","0.00001","0.3587038174412336","0.2149874880889834","0.3652490419266796","1.7824203043148437","0.2442086042752616","0.545765098694343","0.4068657274456374","0.3587038174412336","0.770718734518568","0.7475959705678882"
"AVG_bs(512)_lr(1e-05)_hs(49)_e(50)","finished","","2025-06-04T16:47:50.000Z","512","50","49","0.00001","0.3229058489428843","0.21355283305389836","0.35551203952511135","1.7004599554785365","0.24834391589187504","0.5568530968019285","0.42429835278806943","0.3229058489428843","0.7890808544599801","0.7592757249085732"
"AVG_bs(128)_lr(1e-05)_hs(25)_e(30)","finished","","2025-06-04T11:02:27.000Z","128","30","25","0.00001","0.34556460776112286","0.21130113637570677","0.3499901726319342","1.7896794880991398","0.2486180208863576","0.5481249785751102","0.39110014268889526","0.34556460776112286","0.7653929134872893","0.7464767002368067"
"AVG_bs(512)_lr(1e-05)_hs(25)_e(80)","finished","","2025-06-04T16:41:57.000Z","512","80","25","0.00001","0.30869149771401955","0.19423357849621464","0.34443228598038994","1.7721717291864856","0.23144310128376225","0.5427505003166874","0.4125711262430096","0.30869149771401955","0.7774691512490254","0.7505513147039331"
"AVG_bs(512)_lr(1e-05)_hs(49)_e(30)","finished","","2025-06-04T16:44:16.000Z","512","30","49","0.00001","0.2768651506467973","0.177135241504083","0.31122000976422454","1.828532764829438","0.2210102873493273","0.5275789941847051","0.3836577341773375","0.2768651506467973","0.7639919046351415","0.7437969802920911"
"AVG_bs(256)_lr(1e-05)_hs(25)_e(30)","finished","","2025-06-04T14:10:29.000Z","256","30","25","0.00001","0.2573077016285831","0.16507966861824389","0.2835125150378889","1.8860921633654624","0.23083416657512004","0.5040493634398646","0.35444643034429235","0.2573077016285831","0.7507077264025759","0.7305906253755337"
"AVG_bs(512)_lr(1e-05)_hs(25)_e(50)","finished","","2025-06-04T16:36:46.000Z","512","50","25","0.00001","0.2218203939352792","0.15646862127804556","0.2295445558544233","1.8993221291180316","0.22610635471916568","0.4947824500485219","0.3754677802208334","0.2218203939352792","0.7443849681196673","0.7255933518270059"
"AVG_bs(512)_lr(1e-05)_hs(25)_e(30)","finished","","2025-06-04T16:33:17.000Z","512","30","25","0.00001","0.17892367078477375","0.11387547021835336","0.18836341241321555","1.966160793140017","0.18673178167223295","0.4690368480645134","0.29151890821021864","0.17892367078477375","0.7095528504502104","0.6952510232616648"