"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","epochs","hidden_size","learning_rate","avg_accuracy","avg_f1_macro","avg_f1_weighted","avg_loss","avg_precision_macro","avg_precision_weighted","avg_recall_macro","avg_recall_weighted","avg_roc_auc_ovo","avg_roc_auc_ovr"
"AVG_bs(256)_lr(0.001)_hs(98)_e(100)","finished","-","","","2025-05-29T00:54:57.000Z","2","","256","100","98","0.001","0.5694136451777967","0.4131798457813262","0.5831225814743536","1.8023806814489696","0.3948980947808873","0.6819711859142904","0.5770690195116824","0.5694136451777967","0.8133200293525118","0.7880405912972716"
"AVG_bs(256)_lr(0.001)_hs(98)_e(80)","finished","-","","","2025-05-28T09:49:30.000Z","3","","256","80","98","0.001","0.5560569399125862","0.4067727363210536","0.5775525404566736","1.8132993176065644","0.3853218280640304","0.6753258051139236","0.5649617082780091","0.5560569399125862","0.8067819200121944","0.7849843565000898"
"AVG_bs(512)_lr(0.01)_hs(98)_e(100)","finished","-","","","2025-05-29T01:57:20.000Z","3","","512","100","98","0.01","0.5569147255472977","0.3888079348442798","0.5741997027084077","1.802699010947655","0.3728356157549203","0.6745335801409451","0.5730832422379744","0.5569147255472977","0.8092862899829546","0.7811347073738273"
"AVG_bs(64)_lr(0.001)_hs(98)_e(80)","finished","-","","","2025-05-28T03:12:16.000Z","2","","64","80","98","0.001","0.5569689465916378","0.3987197960797147","0.5710195986064782","1.8248970906630808","0.3775434451753525","0.669836009167796","0.5660456155902743","0.5569689465916378","0.8127888926678759","0.7827575309838256"
"AVG_bs(256)_lr(0.001)_hs(98)_e(50)","finished","-","","","2025-05-28T09:43:22.000Z","3","","256","50","98","0.001","0.5620825407848736","0.3973079940242359","0.5698308505242377","1.82805805658472","0.3870288179867633","0.6696881475721991","0.550390811987397","0.5620825407848736","0.800316443155802","0.7774218543209052"
"AVG_bs(256)_lr(0.001)_hs(49)_e(50)","finished","-","","","2025-05-28T09:30:41.000Z","3","","256","50","49","0.001","0.5615523883010782","0.3893548463412296","0.5698160035051666","1.82561962686736","0.3691349101951568","0.6564637024994145","0.5548088333215222","0.5615523883010782","0.8006107423981526","0.780406262079958"
"AVG_bs(128)_lr(0.001)_hs(98)_e(80)","finished","-","","","2025-05-28T07:00:37.000Z","3","","128","80","98","0.001","0.5493933013021042","0.3980807738080262","0.5669125716227834","1.8197536300576256","0.3834867333221904","0.6773947356040019","0.5621184507785998","0.5493933013021042","0.8111468820599906","0.7803562015758168"
"AVG_bs(128)_lr(0.001)_hs(98)_e(100)","finished","-","","","2025-05-28T23:10:56.000Z","2","","128","100","98","0.001","0.5510790218142143","0.4041937878977032","0.5657792633245311","1.8107584694157477","0.3827332716311777","0.6719545883972848","0.572174692147366","0.5510790218142143","0.8169922432485496","0.7889583721160165"
"AVG_bs(128)_lr(0.001)_hs(49)_e(100)","finished","-","","","2025-05-28T23:00:54.000Z","2","","128","100","49","0.001","0.5526706771067852","0.3938800702078538","0.5655814612199872","1.820824507423069","0.376647336886998","0.6705057892174802","0.5620950682303671","0.5526706771067852","0.8114280217954992","0.7793259121453054"
"AVG_bs(128)_lr(0.001)_hs(49)_e(80)","finished","-","","","2025-05-28T06:45:04.000Z","3","","128","80","49","0.001","0.5528748909918273","0.38832754467187675","0.565402528392043","1.831536113490229","0.37508734154372986","0.6642729130191232","0.5486260218242206","0.5528748909918273","0.8037235913839197","0.7768401953885024"
"AVG_bs(64)_lr(0.001)_hs(49)_e(50)","finished","-","","","2025-05-28T02:37:34.000Z","3","","64","50","49","0.001","0.5521537304751887","0.38257671912515606","0.5618128611201796","1.8382545766623124","0.3667403785520946","0.6589861146484216","0.5507329850602682","0.5521537304751887","0.803414408596284","0.7731860538162134"
"AVG_bs(64)_lr(0.001)_hs(98)_e(100)","finished","-","","","2025-05-28T20:40:19.000Z","2","","64","100","98","0.001","0.5426460311775398","0.39605963113890047","0.5606676510645507","1.823119020358376","0.3741704693404069","0.6704427419597979","0.5633090931283976","0.5426460311775398","0.818843086447612","0.7874954676718671"
"AVG_bs(128)_lr(0.001)_hs(98)_e(50)","finished","-","","","2025-05-28T06:53:03.000Z","2","","128","50","98","0.001","0.545720785902214","0.3891710829397713","0.5588654634013961","1.827902636528015","0.3770398930410413","0.6708110704778629","0.5540241778220297","0.545720785902214","0.8032882617147198","0.7767967936026177"
"AVG_bs(32)_lr(0.001)_hs(98)_e(30)","finished","-","","","2025-05-27T20:31:38.000Z","3","","32","30","98","0.001","0.547746419518577","0.3745804584812623","0.5587616892795838","1.8542635746105856","0.35967280259265755","0.6532191412700653","0.5392952755575583","0.547746419518577","0.7991271026947613","0.7686615453717076"
"AVG_bs(256)_lr(0.001)_hs(49)_e(80)","finished","-","","","2025-05-28T09:36:37.000Z","3","","256","80","49","0.001","0.5353293452775828","0.39021958243244353","0.5587016890441536","1.8160253812526832","0.37817653290799375","0.6756576449629532","0.5650141555128595","0.5353293452775828","0.8093918847172127","0.7823392621305895"
"AVG_bs(256)_lr(0.001)_hs(49)_e(100)","finished","-","","","2025-05-29T00:47:19.000Z","2","","256","100","49","0.001","0.5333439618999556","0.39253083357739943","0.5585725017926093","1.8178847473243187","0.37382349212740895","0.6722536577436851","0.559732433878031","0.5333439618999556","0.8079460511636286","0.7788968948241427"
"AVG_bs(512)_lr(0.001)_hs(49)_e(80)","finished","-","","","2025-05-28T11:58:49.000Z","2","","512","80","49","0.001","0.5429050035167506","0.3876083917325991","0.5583216093805995","1.8170884222819883","0.367676653685966","0.6588424357969328","0.5607253658580797","0.5429050035167506","0.8098569205099728","0.7811814984326179"
"AVG_bs(32)_lr(0.001)_hs(98)_e(80)","finished","-","","","2025-05-27T21:04:07.000Z","3","","32","80","98","0.001","0.5404703020483732","0.38592483592998394","0.5572533474731132","1.8413053874865823","0.36390410919617056","0.6591743368113642","0.5536591289017697","0.5404703020483732","0.8138103564126169","0.7835789330426323"
"AVG_bs(64)_lr(0.001)_hs(49)_e(100)","finished","-","","","2025-05-28T20:24:10.000Z","2","","64","100","49","0.001","0.5368930312097289","0.39202089928047584","0.5567369010777911","1.8283895151511484","0.3724465367111895","0.669559088994867","0.5613532059317149","0.5368930312097289","0.8110613083888631","0.780221403196917"
"AVG_bs(32)_lr(0.0001)_hs(98)_e(100)","finished","-","","","2025-05-28T17:49:51.000Z","2","","32","100","98","0.0001","0.5470397764671102","0.3742901296850344","0.5566311239910544","1.8483916388387265","0.3577262130591296","0.6506248668722435","0.5464785593859759","0.5470397764671102","0.8113796769255346","0.7821292035765196"
"AVG_bs(128)_lr(0.0001)_hs(98)_e(100)","finished","-","","","2025-05-28T23:40:43.000Z","3","","128","100","98","0.0001","0.5506844788271626","0.37353500599211886","0.5564328699935268","1.8344654985096145","0.35862979249185206","0.6488472788415247","0.5497246738017851","0.5506844788271626","0.8113325908893039","0.7781196541285722"
"AVG_bs(512)_lr(0.001)_hs(98)_e(80)","finished","-","","","2025-05-28T12:09:42.000Z","3","","512","80","98","0.001","0.5356682214861074","0.3942180074541737","0.5561834680928142","1.8152412472100097","0.3793900888087851","0.6741248940383967","0.5608701773788352","0.5356682214861074","0.8078585430234518","0.779927292867021"
"AVG_bs(64)_lr(0.001)_hs(49)_e(80)","finished","-","","","2025-05-28T02:48:41.000Z","3","","64","80","49","0.001","0.5388386712343112","0.3840027847547393","0.5561784162072861","1.8295445765619691","0.3655096084634937","0.663869239899994","0.5606534654353558","0.5388386712343112","0.8142721596563101","0.7841226824868104"
"AVG_bs(64)_lr(0.0001)_hs(98)_e(100)","finished","-","","","2025-05-28T21:26:14.000Z","2","","64","100","98","0.0001","0.5498408647173891","0.3781731268345185","0.5557812812010237","1.8423372206480608","0.36394502616574326","0.6501849202591549","0.5464273870238274","0.5498408647173891","0.8100674967621035","0.778856746081422"
"AVG_bs(64)_lr(0.001)_hs(25)_e(100)","finished","-","","","2025-05-28T20:08:47.000Z","4","","64","100","25","0.001","0.5414901505080512","0.3761312308023376","0.5546364155264987","1.836091628385627","0.35746099203237597","0.6528045823326976","0.550876310857034","0.5414901505080512","0.8130805242947874","0.7811242507913476"
"AVG_bs(128)_lr(0.01)_hs(98)_e(50)","finished","-","","","2025-05-28T06:07:30.000Z","4","","128","50","98","0.01","0.5327860897986849","0.380444303603952","0.5531936310043921","1.8296466064453123","0.3694151432718854","0.6655467917952687","0.5557649392081959","0.5327860897986849","0.8034713253349034","0.7737682552029413"
"AVG_bs(512)_lr(0.001)_hs(25)_e(100)","finished","-","","","2025-05-29T02:03:12.000Z","2","","512","100","25","0.001","0.5458025998426064","0.37471572132747294","0.5521536932362523","1.8378615963047948","0.3719036639916601","0.6565112565870873","0.5408947466450315","0.5458025998426064","0.7957057024781076","0.7742984632193813"
"AVG_bs(64)_lr(0.001)_hs(98)_e(50)","finished","-","","","2025-05-28T03:00:37.000Z","2","","64","50","98","0.001","0.5352478365785733","0.38143933607955294","0.5513720236141859","1.8313646108171215","0.3623728819668104","0.6612896911680611","0.5545696635657952","0.5352478365785733","0.8102113447023489","0.773099134710457"
"AVG_bs(128)_lr(0.001)_hs(25)_e(80)","finished","-","","","2025-05-28T06:29:52.000Z","3","","128","80","25","0.001","0.5431230624109482","0.3762934177892487","0.551328953288065","1.8347537405594536","0.3678181316262051","0.6594665199727936","0.5511853723684366","0.5431230624109482","0.8056153386238345","0.7754490802803229"
"AVG_bs(512)_lr(0.01)_hs(49)_e(30)","finished","-","","","2025-05-28T11:18:08.000Z","2","","512","30","49","0.01","0.5421028541364278","0.37859214234154537","0.5511031595107773","1.8262643189265808","0.36961801301083475","0.6578082220038287","0.5492255732265282","0.5421028541364278","0.7953107409470522","0.768020360429288"
"AVG_bs(64)_lr(0.01)_hs(98)_e(100)","finished","-","","","2025-05-28T19:54:03.000Z","2","","64","100","98","0.01","0.5368380452119836","0.3698405995203566","0.5508086162944377","1.8590968776785808","0.3592146252773555","0.6519445921887972","0.5246100036294156","0.5368380452119836","0.7811008913820955","0.7582416390898843"
"AVG_bs(512)_lr(0.001)_hs(98)_e(100)","finished","-","","","2025-05-29T02:15:29.000Z","2","","512","100","98","0.001","0.5364713920376027","0.3937009156958072","0.5504716880813517","1.819624821070967","0.38880735309987","0.6789468450342001","0.5561396784901861","0.5364713920376027","0.8053726465138997","0.7793300083920176"
"AVG_bs(256)_lr(0.001)_hs(25)_e(80)","finished","-","","","2025-05-28T09:24:10.000Z","3","","256","80","25","0.001","0.5371114378941083","0.3794112205013413","0.5500528529854912","1.8264051856665775","0.3645469231864426","0.6542970828100898","0.553602751741191","0.5371114378941083","0.8014530447206146","0.7804763278479244"
"AVG_bs(32)_lr(0.001)_hs(49)_e(100)","finished","-","","","2025-05-28T16:06:30.000Z","2","","32","100","49","0.001","0.5326635992065945","0.37430476930042617","0.5496106797890226","1.850656421754671","0.3563346335055959","0.6522191171591676","0.5401415384637462","0.5326635992065945","0.8077079911006793","0.7786312411920002"
"AVG_bs(256)_lr(0.0001)_hs(98)_e(100)","finished","-","","","2025-05-29T01:16:56.000Z","2","","256","100","98","0.0001","0.5429594086308944","0.3624427523813977","0.5495576210354882","1.8363908973233456","0.34554865278371844","0.6395610963951354","0.5458378901001634","0.5429594086308944","0.8104058741467807","0.777986723489711"
"AVG_bs(128)_lr(0.0001)_hs(49)_e(100)","finished","-","","","2025-05-28T23:30:12.000Z","2","","128","100","49","0.0001","0.5461009279708035","0.3605979924013319","0.5495209180374567","1.841190275731294","0.35430641957158737","0.6438055047922244","0.5472947466813469","0.5461009279708035","0.810988219969547","0.7799999331274394"
"AVG_bs(64)_lr(0.0001)_hs(49)_e(100)","finished","-","","","2025-05-28T21:10:20.000Z","2","","64","100","49","0.0001","0.53968144916769","0.3648808855086893","0.5485920693504347","1.8471990584290543","0.3466474607602524","0.6413022684266039","0.5413167388509785","0.53968144916769","0.8095425475039374","0.778148581856804"
"AVG_bs(64)_lr(0.0001)_hs(98)_e(50)","finished","-","","","2025-05-28T04:08:59.000Z","2","","64","50","98","0.0001","0.5436257662946175","0.35769855721199373","0.5474534163552813","1.8545790041011312","0.35181628620509475","0.6424123173774114","0.5378264330141439","0.5436257662946175","0.8018619095255005","0.7694124704650133"
"AVG_bs(128)_lr(0.001)_hs(25)_e(50)","finished","-","","","2025-05-28T06:22:44.000Z","2","","128","50","25","0.001","0.5368397739881803","0.3685039647282033","0.5470481528086735","1.8511748890254809","0.3687535085148235","0.656737945986017","0.5353746998970361","0.5368397739881803","0.7980930856898959","0.7713344431753588"
"AVG_bs(128)_lr(0.01)_hs(98)_e(80)","finished","-","","","2025-05-28T06:15:09.000Z","3","","128","80","98","0.01","0.5316565144615968","0.36936084160955274","0.5470184976827099","1.8317645247086232","0.3641154530807823","0.6636410416525653","0.5535107968168663","0.5316565144615968","0.800566977177156","0.7750701971067342"
"AVG_bs(256)_lr(0.001)_hs(49)_e(30)","finished","-","","","2025-05-28T09:26:44.000Z","3","","256","30","49","0.001","0.5439249037749664","0.36396266664301025","0.5468725851086342","1.8416300469431384","0.35840108576795593","0.6505290746634718","0.540898317983911","0.5439249037749664","0.7931792668827213","0.7681880333462434"
"AVG_bs(128)_lr(0.0001)_hs(98)_e(80)","finished","-","","","2025-05-28T07:46:18.000Z","2","","128","80","98","0.0001","0.5357238466408093","0.3655238116983779","0.5467739584011795","1.840754050586535","0.35320503665833003","0.6458583415594743","0.5418222406109815","0.5357238466408093","0.8060995891615192","0.7731073749738552"
"AVG_bs(64)_lr(0.0001)_hs(98)_e(80)","finished","-","","","2025-05-28T04:20:42.000Z","3","","64","80","98","0.0001","0.5363761918751033","0.36973258649014146","0.5466165124628634","1.8436966536356056","0.3536243725092412","0.6465061347570378","0.5442076500545148","0.5363761918751033","0.810308370393469","0.7760778303639161"
"AVG_bs(512)_lr(0.001)_hs(98)_e(30)","finished","-","","","2025-05-28T12:01:12.000Z","3","","512","30","98","0.001","0.5519223020084143","0.36218784372738744","0.5465735174889844","1.8391370230707629","0.362002231088631","0.6440183415223879","0.5371988532737355","0.5519223020084143","0.7970359636274924","0.7773699338196254"
"AVG_bs(32)_lr(0.0001)_hs(98)_e(80)","finished","-","","","2025-05-27T22:59:27.000Z","2","","32","80","98","0.0001","0.5342952744194032","0.36633349546784","0.5462240232402429","1.8517917806169264","0.34996616426343424","0.6435865785637482","0.5419806529088069","0.5342952744194032","0.8116767018187829","0.7814163928661831"
"AVG_bs(32)_lr(0.001)_hs(25)_e(50)","finished","-","","","2025-05-27T19:26:35.000Z","2","","32","50","25","0.001","0.5380081751042167","0.36582681559969327","0.5460443730677778","1.859279639513596","0.3521205140668834","0.6464515390712966","0.5368625215690735","0.5380081751042167","0.7990682591182455","0.7706594003485283"
"AVG_bs(32)_lr(0.001)_hs(49)_e(50)","finished","-","","","2025-05-27T20:04:57.000Z","2","","32","50","49","0.001","0.530446264751946","0.3696338678053735","0.5457510759553128","1.8560472987527432","0.352814394256257","0.642407346219","0.5367520090401905","0.530446264751946","0.8025197970369854","0.7798795712357707"
"AVG_bs(512)_lr(0.01)_hs(49)_e(50)","finished","-","","","2025-05-28T11:21:35.000Z","2","","512","50","49","0.01","0.523292528726914","0.3707423506524621","0.5455771797128756","1.8258570070924431","0.35982187304315905","0.653764893621991","0.5486126307009075","0.523292528726914","0.7991446627333774","0.7729785384984963"
"AVG_bs(64)_lr(0.001)_hs(25)_e(80)","finished","-","","","2025-05-28T02:25:54.000Z","2","","64","80","25","0.001","0.5299839045293752","0.3730148069695476","0.5449933407372669","1.839983920843705","0.35576770067320734","0.6482480904063647","0.5461112663923592","0.5299839045293752","0.8103599887605327","0.7809328588621902"
"AVG_bs(512)_lr(0.01)_hs(49)_e(100)","finished","-","","","2025-05-29T01:51:02.000Z","3","","512","100","49","0.01","0.5460734645710952","0.3842405191991301","0.5449453131103829","1.833728756575749","0.38996975691908187","0.6576074049050523","0.5405258427904243","0.5460734645710952","0.7915311679826802","0.7760182298911649"
"AVG_bs(32)_lr(0.0001)_hs(98)_e(50)","finished","-","","","2025-05-27T22:40:12.000Z","3","","32","50","98","0.0001","0.5359551927849078","0.3579356065603584","0.5448787745835659","1.8618180237127384","0.3481776148399366","0.6397585662049767","0.5366758814678704","0.5359551927849078","0.8020786945048902","0.7729961935729229"
"AVG_bs(512)_lr(0.001)_hs(49)_e(30)","finished","-","","","2025-05-28T11:50:07.000Z","2","","512","30","49","0.001","0.5390821447110549","0.35657629087392256","0.5448369761519153","1.8404728807252029","0.3720007820617838","0.6550307977988491","0.5438205003155738","0.5390821447110549","0.7970963619992913","0.7718433348934793"
"AVG_bs(256)_lr(0.01)_hs(98)_e(100)","finished","-","","","2025-05-29T00:32:41.000Z","2","","256","100","98","0.01","0.5146014370764312","0.37519821847986445","0.5442330894357639","1.828706116100837","0.364394012784122","0.6606449853401308","0.5502287463982214","0.5146014370764312","0.8019997102052425","0.7760512224465101"
"AVG_bs(32)_lr(0.0001)_hs(49)_e(100)","finished","-","","","2025-05-28T17:23:33.000Z","2","","32","100","49","0.0001","0.5315746366980061","0.3637267701506544","0.5437334970760879","1.8568795533283895","0.3506859827490867","0.6424511488356308","0.539229555937984","0.5315746366980061","0.8078172327348909","0.7798287254297736"
"AVG_bs(128)_lr(0.01)_hs(98)_e(30)","finished","-","","","2025-05-28T06:02:38.000Z","2","","128","30","98","0.01","0.5259453168387057","0.36446088839655977","0.5432354405307607","1.847844917048579","0.36141327381955823","0.65828106001056","0.5333380872642065","0.5259453168387057","0.787970578819697","0.7657340643348601"
"AVG_bs(32)_lr(0.0001)_hs(49)_e(80)","finished","-","","","2025-05-27T22:20:17.000Z","3","","32","80","49","0.0001","0.5358596947808163","0.3587205936267795","0.5429522036762658","1.8600865193553595","0.3478250937036731","0.6394547541703565","0.536375996324677","0.5358596947808163","0.8053759397281451","0.775278657959582"
"AVG_bs(64)_lr(0.001)_hs(98)_e(30)","finished","-","","","2025-05-28T02:53:16.000Z","3","","64","30","98","0.001","0.5248004970069695","0.36578389013415913","0.5425004113631602","1.8487284782658453","0.3559129839641442","0.6533307510582842","0.5387342991356483","0.5248004970069695","0.8018024726704696","0.771555362106508"
"AVG_bs(512)_lr(0.01)_hs(98)_e(80)","finished","-","","","2025-05-28T11:37:18.000Z","2","","512","80","98","0.01","0.5148583217495769","0.3826415582991854","0.5424119314501652","1.8215144889108064","0.38321134714099847","0.6836682901546851","0.551618610671856","0.5148583217495769","0.7989718712020871","0.7713632509390671"
"AVG_bs(256)_lr(0.01)_hs(49)_e(50)","finished","-","","","2025-05-28T08:52:31.000Z","3","","256","50","49","0.01","0.5296164558774505","0.3703355948822578","0.5422769452438067","1.8370428648488275","0.36693222851169216","0.6585483970437063","0.5401416970994866","0.5296164558774505","0.7958698996980222","0.7695322734138585"
"AVG_bs(64)_lr(0.0001)_hs(49)_e(80)","finished","-","","","2025-05-28T03:57:11.000Z","3","","64","80","49","0.0001","0.5348800919350047","0.3589159256879447","0.5419824506613543","1.8503454361791196","0.3523639116511139","0.6421135081941958","0.5385620744292402","0.5348800919350047","0.8053731992626323","0.7744169524565734"
"AVG_bs(32)_lr(0.001)_hs(49)_e(80)","finished","-","","","2025-05-27T20:23:53.000Z","2","","32","80","49","0.001","0.5251281902811884","0.36853890620067425","0.5417328363730564","1.8537984299141428","0.3531053683334077","0.6458085325400094","0.5380363822028833","0.5251281902811884","0.8051220662362395","0.7723119794362434"
"AVG_bs(128)_lr(0.01)_hs(98)_e(100)","finished","-","","","2025-05-28T22:41:44.000Z","3","","128","100","98","0.01","0.518653391564756","0.37080422233505594","0.5410849849996336","1.8403455643031907","0.3710972674951932","0.6730373810959008","0.5406014901428913","0.518653391564756","0.792628109339004","0.7623569827233331"
"AVG_bs(256)_lr(0.001)_hs(98)_e(30)","finished","-","","","2025-05-28T09:39:19.000Z","3","","256","30","98","0.001","0.5249382450433424","0.36407242191341055","0.5402473041038822","1.83672259840472","0.3530427593120762","0.6498193988896859","0.5404618304679703","0.5249382450433424","0.800348916135287","0.7681362557642422"
"AVG_bs(256)_lr(0.01)_hs(98)_e(80)","finished","-","","","2025-05-28T09:11:53.000Z","2","","256","80","98","0.01","0.5266659575200192","0.36464785826930407","0.5385999387257596","1.8418319476061853","0.36401165504211586","0.6561550545810054","0.5337555506700502","0.5266659575200192","0.7924678837759374","0.7697941750422318"
"AVG_bs(256)_lr(0.01)_hs(49)_e(80)","finished","-","","","2025-05-28T08:58:45.000Z","3","","256","80","49","0.01","0.5200816289456148","0.37496577607350257","0.5385196766574537","1.8242732064477327","0.3642981759310625","0.6598866970493316","0.5548037563046216","0.5200816289456148","0.8020196172524351","0.7779302212761199"
"AVG_bs(64)_lr(0.0001)_hs(25)_e(80)","finished","-","","","2025-05-28T03:34:34.000Z","2","","64","80","25","0.0001","0.5335337202930761","0.34616837314373716","0.5383124580776134","1.8624029928704968","0.343918862790265","0.6338073058051871","0.5282127131348424","0.5335337202930761","0.8001670052279284","0.772997055442221"
"AVG_bs(128)_lr(0.0001)_hs(49)_e(80)","finished","-","","","2025-05-28T07:30:34.000Z","3","","128","80","49","0.0001","0.5354108086528717","0.3436060413805898","0.5382842106798079","1.8517369291056756","0.3508317857353469","0.6383552946289","0.5358207542591729","0.5354108086528717","0.8020384705330901","0.7722502634586227"
"AVG_bs(512)_lr(0.01)_hs(98)_e(50)","finished","-","","","2025-05-28T11:32:11.000Z","3","","512","50","98","0.01","0.5259161163380359","0.3684873592423953","0.5376641063034477","1.8517543628298003","0.3649108994365261","0.65313889285074","0.5211630106666947","0.5259161163380359","0.7780134750258927","0.7711646921081388"
"AVG_bs(32)_lr(0.001)_hs(25)_e(80)","finished","-","","","2025-05-27T19:45:04.000Z","3","","32","80","25","0.001","0.5232249011110417","0.3611084641780721","0.5375002375555289","1.8609916904698245","0.34805509603856616","0.6438930177952714","0.5364380769913326","0.5232249011110417","0.8029801773243325","0.7743286290133163"
"AVG_bs(512)_lr(0.001)_hs(49)_e(50)","finished","-","","","2025-05-28T11:53:35.000Z","3","","512","50","49","0.001","0.5302142119277973","0.3592411767090781","0.5370207649933831","1.8344482076579127","0.37411763236471607","0.6617868210953863","0.5426895807877354","0.5302142119277973","0.8018294490406472","0.7790663261619319"
"AVG_bs(512)_lr(0.0001)_hs(98)_e(100)","finished","-","","","2025-05-29T02:33:42.000Z","2","","512","100","98","0.0001","0.5355465069471088","0.34060679279723904","0.5364294032952104","1.8447261243030944","0.3709273124348465","0.646573443275295","0.5365346796867165","0.5355465069471088","0.7965619259666578","0.7717352712129164"
"AVG_bs(256)_lr(0.0001)_hs(98)_e(80)","finished","-","","","2025-05-28T10:27:57.000Z","3","","256","80","98","0.0001","0.5292626311659222","0.34787686717588145","0.5363407603355551","1.8432282710897512","0.35542408605215103","0.6438933592348149","0.5392735776710645","0.5292626311659222","0.8048378974814003","0.7756740317979987"
"AVG_bs(64)_lr(0.01)_hs(98)_e(30)","finished","-","","","2025-05-28T01:44:15.000Z","3","","64","30","98","0.01","0.524435029649113","0.3515969730332627","0.5361405667828457","1.8815162480395773","0.3501579841476957","0.6319291073368681","0.5011367403325121","0.524435029649113","0.7661964098023628","0.7466895814499439"
"AVG_bs(128)_lr(0.01)_hs(49)_e(50)","finished","-","","","2025-05-28T05:52:11.000Z","2","","128","50","49","0.01","0.5267056509244743","0.3636321044247429","0.5361092510558617","1.852005392572154","0.3611490049203949","0.6453695759010681","0.5291115135578558","0.5267056509244743","0.7878946599325707","0.7689591574749113"
"AVG_bs(32)_lr(0.001)_hs(49)_e(30)","finished","-","","","2025-05-27T19:52:37.000Z","3","","32","30","49","0.001","0.5224488877928974","0.3584336697592218","0.5359723192330194","1.8616689337336496","0.34486393671223825","0.6386712363951483","0.5313066866888445","0.5224488877928974","0.8008821789779423","0.7712294785882488"
"AVG_bs(512)_lr(0.001)_hs(49)_e(100)","finished","-","","","2025-05-29T02:09:17.000Z","3","","512","100","49","0.001","0.502985787036232","0.3845310791055855","0.5359285602997177","1.813183728579817","0.36818450390841473","0.6660807357286871","0.5616661401318683","0.502985787036232","0.8171451808389539","0.7835126534203147"
"AVG_bs(128)_lr(0.001)_hs(49)_e(30)","finished","-","","","2025-05-28T06:32:56.000Z","2","","128","30","49","0.001","0.5138255902535871","0.36678881289549026","0.5356305595787144","1.8438586896398792","0.3525788085077565","0.6517347504313948","0.5391530600169027","0.5138255902535871","0.8019315908860886","0.7687305326158586"
"AVG_bs(128)_lr(0.0001)_hs(98)_e(50)","finished","-","","","2025-05-28T07:38:42.000Z","3","","128","50","98","0.0001","0.529807181793258","0.3412719217675433","0.5344256169505465","1.8571069174227504","0.3543359261493693","0.6380518739101225","0.5293962573418487","0.529807181793258","0.7968996691555841","0.7689013529280634"
"AVG_bs(128)_lr(0.001)_hs(98)_e(30)","finished","-","","","2025-05-28T06:48:10.000Z","2","","128","30","98","0.001","0.5258082791822787","0.36462693538908","0.5342427157499396","1.8412774077705716","0.3553987875448216","0.6520211770793868","0.5391256880437983","0.5258082791822787","0.8012845121781058","0.7661334191834877"
